Rewards,Lengths,Loss,Q1,Best_Distances
60.5,61,0.81085,5.51162,675
24.9,30,1.09933,5.51164,313
62.0,81,0.91125,5.49505,694
25.0,30,0.85933,5.49901,314
63.4,81,0.92306,5.5122,708
24.8,30,0.73296,5.5015,312
24.9,31,1.0247,5.48419,313
24.9,31,0.78924,5.46988,313
60.65,84,0.69551,5.56769,678
24.65,30,0.93464,5.54463,313
104.15,165,0.73955,5.50669,1127
24.75,30,0.50843,5.62156,314
73.25,156,0.92802,5.58607,819
24.55,30,0.44297,5.60227,312
63.6,84,0.93938,5.56356,710
24.9,30,0.81811,5.50432,313
141.15,261,1.02875,5.52792,1513
24.65,29,0.70255,5.58385,312
24.6,31,1.19286,5.57371,315
134.4,156,0.83592,5.57885,1433
25.0,30,0.8451,5.54464,314
61.95,82,0.85412,5.60805,691
24.65,29,1.14314,5.57149,312
104.1,200,0.82934,5.48457,1127
23.9,30,0.72792,5.53668,313
25.1,30,0.73938,5.55311,315
104.4,156,0.75473,5.52233,1131
24.8,29,0.59574,5.45616,311
134.3,186,0.74445,5.5152,1433
24.9,30,0.94518,5.447,312
24.5,30,1.29489,5.41882,314
24.9,29,0.71899,5.45258,312
61.4,131,0.92066,5.48046,693
24.4,30,0.78209,5.46064,313
132.8,247,0.86131,5.4496,1435
60.2,103,0.77988,5.49786,680
80.0,220,0.74335,5.45986,899
24.0,33,0.77482,5.49639,304
24.8,29,0.9235,5.49823,311
25.4,31,0.60658,5.46468,313
62.5,91,0.9409,5.42994,706
64.15,142,0.92287,5.38593,723
25.05,30,0.63126,5.41373,312
24.5,30,0.80656,5.42738,314
24.7,34,0.81431,5.4936,311
60.3,103,0.98522,5.47102,681
76.45,155,0.84811,5.47064,843
103.35,161,0.93559,5.41639,1129
25.0,30,0.97193,5.43682,314
81.7,157,0.92034,5.44855,898
24.7,31,0.97265,5.42391,316
25.0,35,0.74789,5.49775,309
24.4,30,0.50919,5.5572,312
73.3,157,0.8057,5.52334,822
61.2,85,0.75298,5.53228,686
134.0,202,0.80212,5.46832,1433
23.8,32,0.85167,5.52953,307
25.0,30,0.92139,5.55944,314
63.75,83,0.98321,5.55689,709
24.55,31,1.10669,5.52279,312
24.9,30,0.62089,5.5175,313
63.45,94,0.96554,5.54673,708
141.95,240,0.94043,5.50885,1523
24.2,29,1.13343,5.53381,310
24.8,31,1.2172,5.52966,312
25.1,30,1.01792,5.47197,315
104.45,164,0.86609,5.54658,1131
60.15,93,0.80829,5.52235,680
24.7,28,0.731,5.6329,310
23.7,36,1.12365,5.64583,302
61.35,70,0.64149,5.52878,683
24.75,30,0.84894,5.55028,314
24.9,30,1.04237,5.55107,313
104.2,166,0.91765,5.51646,1125
102.7,207,0.86058,5.54907,1129
24.8,36,1.1509,5.55042,313
25.2,29,0.75351,5.52122,315
24.9,34,0.48678,5.5398,312
24.9,30,0.73628,5.60933,313
25.2,31,0.58398,5.64449,316
24.2,32,0.9886,5.62118,301
24.4,31,0.93679,5.54135,313
24.9,35,0.75418,5.49095,309
24.5,30,1.0668,5.49866,314
25.0,30,1.1504,5.51277,314
24.9,29,0.94532,5.49516,312
23.9,33,0.78083,5.48783,303
60.8,91,0.95565,5.50838,683
104.1,186,0.72067,5.58205,1129
61.5,105,0.73597,5.60831,699
24.9,31,0.60553,5.57608,313
64.25,80,0.77844,5.59465,714
24.75,30,1.11371,5.57833,314
25.0,29,0.90865,5.54044,313
63.05,125,0.9063,5.56351,711
24.65,29,1.00426,5.5238,312
75.15,181,0.85614,5.56256,843
103.9,177,0.77723,5.60124,1130
24.75,30,0.43607,5.62437,314
62.5,99,0.70153,5.6258,702
25.0,30,0.50113,5.53654,314
25.0,30,1.11199,5.54162,314
25.2,30,1.1145,5.54125,311
24.5,30,0.81825,5.56281,314
25.0,30,0.83452,5.57569,314
62.15,82,0.81973,5.61207,693
61.65,101,0.80893,5.54508,697
60.8,77,0.71075,5.52262,681
23.7,35,0.95237,5.56309,300
25.0,30,0.79201,5.58281,314
103.85,192,0.80633,5.55515,1130
24.75,30,1.345,5.64115,314
24.8,30,0.92411,5.51641,312
77.3,156,0.68583,5.51,857
24.2,30,0.61803,5.65905,310
135.1,182,0.96726,5.56618,1435
62.4,83,0.70274,5.58001,703
24.5,33,0.61174,5.62806,314
24.9,31,0.90393,5.60037,313
25.0,30,0.81202,5.55855,313
64.05,93,0.74416,5.53307,714
24.35,38,0.67518,5.6039,311
24.8,30,1.06792,5.65341,312
134.55,159,0.78273,5.53183,1427
64.35,81,0.7983,5.60102,722
24.8,35,0.58869,5.5373,312
103.9,173,0.79124,5.5509,1129
23.7,34,0.42499,5.52783,300
62.8,88,1.03726,5.52829,703
62.55,94,0.7471,5.47621,689
59.25,109,0.81147,5.53548,684
25.0,30,0.89249,5.48325,314
63.3,91,0.85527,5.45756,709
24.8,30,0.90997,5.44026,312
62.85,104,1.00468,5.40968,699
63.75,110,1.01997,5.38789,722
63.0,76,0.85277,5.44466,703
24.7,30,0.75927,5.51336,311
62.4,104,0.67016,5.4847,702
24.9,30,0.55817,5.56003,312
24.9,30,0.83462,5.55481,313
25.0,30,0.77704,5.49588,314
60.75,107,0.83629,5.47682,684
60.15,106,0.96209,5.42244,682
25.0,30,0.75338,5.53962,314
103.95,184,1.085,5.41979,1129
62.6,70,1.14516,5.49511,697
80.15,199,0.82061,5.46247,898
25.0,30,0.4312,5.46077,314
24.9,30,0.74231,5.51304,313
25.2,36,1.26011,5.52885,312
102.95,199,0.84108,5.47348,1127
133.85,206,1.01111,5.45646,1435
134.35,159,0.80443,5.47197,1435
24.45,31,0.83739,5.48724,311
25.1,30,0.96871,5.52051,315
101.05,319,1.02879,5.44776,1127
24.65,30,0.85852,5.44477,313
25.3,30,1.05104,5.46517,312
103.3,205,0.7868,5.48514,1129
24.5,32,0.77033,5.57159,314
25.1,30,0.95275,5.54072,315
60.5,103,0.88831,5.43635,682
25.2,30,0.64038,5.49621,315
134.4,185,0.76018,5.4443,1433
59.85,130,0.75448,5.45096,684
60.95,139,0.68742,5.44747,697
25.1,28,0.78219,5.46374,314
104.7,172,0.82926,5.45536,1127
60.65,85,0.9139,5.45142,689
61.35,126,0.84981,5.41663,699
23.8,38,0.98823,5.40535,298
102.9,222,0.80968,5.37382,1129
24.4,30,1.02516,5.42147,312
103.25,260,0.79615,5.36731,1127
133.3,164,0.78981,5.40746,1433
24.75,30,0.88052,5.33168,314
133.15,240,0.78695,5.40095,1434
60.8,88,0.67768,5.38604,683
24.75,30,0.90688,5.40133,314
25.0,30,0.8061,5.40957,314
24.7,29,0.60036,5.41887,310
63.7,77,1.03331,5.43822,710
81.65,146,0.83694,5.38582,898
24.75,30,1.20246,5.44017,314
24.8,30,0.70525,5.36255,312
60.3,71,0.83286,5.39584,675
25.0,30,0.90764,5.43471,314
25.0,30,1.26419,5.4122,314
24.8,30,0.53939,5.35333,312
61.6,84,0.74708,5.4324,690
25.0,30,0.97729,5.46044,314
61.25,70,0.87457,5.37842,681
24.85,30,0.71003,5.41573,315
24.4,31,0.6674,5.45753,308
78.6,289,0.73769,5.43065,898
24.8,30,0.55174,5.52449,311
25.0,30,0.69133,5.55056,314
132.6,271,1.00599,5.3853,1433
24.5,30,0.65846,5.35679,314
24.9,30,0.65935,5.38952,313
61.35,69,0.88207,5.44868,682
24.65,30,1.35397,5.36854,313
133.0,235,0.87024,5.38469,1435
24.8,29,1.11722,5.40227,311
25.0,30,0.36817,5.39211,314
24.8,35,1.18299,5.43701,312
24.8,28,0.80237,5.40826,311
24.3,33,0.67083,5.37233,307
25.5,30,1.00733,5.37155,313
24.5,30,1.11702,5.39503,314
76.75,150,0.83258,5.41127,853
24.65,30,0.86691,5.45763,313
25.0,30,0.92374,5.41366,314
61.15,98,0.62868,5.42279,686
25.05,30,0.5869,5.49788,312
24.5,30,0.71182,5.51529,314
143.65,163,0.68411,5.45186,1524
81.5,140,0.79525,5.43138,898
64.95,77,0.7125,5.43141,722
24.9,30,0.67612,5.43955,313
24.8,28,0.42822,5.46275,311
63.45,77,0.72562,5.44537,705
24.75,30,0.98611,5.3908,314
134.35,196,0.79736,5.46252,1433
24.45,31,0.99164,5.49106,316
61.85,99,0.80452,5.46293,693
24.75,30,0.65478,5.45715,314
62.1,105,0.73834,5.48495,699
64.05,85,0.67774,5.49092,712
24.05,35,0.62709,5.54923,308
25.1,36,0.59442,5.55343,311
24.3,29,1.25678,5.50109,311
81.05,179,0.85576,5.43684,898
24.75,30,0.98713,5.53272,314
104.0,191,1.05587,5.44216,1129
24.5,30,0.65514,5.4895,313
104.9,142,0.81822,5.47388,1128
23.0,35,0.83891,5.48422,299
25.1,32,0.84899,5.49092,315
79.6,240,1.0989,5.44,898
24.0,33,0.76646,5.51013,304
62.45,88,0.74049,5.53665,697
24.55,30,1.07187,5.4798,311
25.1,31,0.74631,5.44427,314
24.8,28,0.46429,5.49917,311
25.5,30,0.82264,5.5777,314
104.05,155,0.73082,5.535,1129
24.35,30,0.73045,5.51876,310
25.2,31,0.75991,5.53017,316
25.1,30,0.90388,5.51931,315
82.1,136,0.99321,5.44234,898
59.7,106,0.88515,5.37479,681
60.6,77,1.05925,5.42352,679
25.0,30,0.98613,5.44423,314
25.2,31,0.96783,5.44667,316
25.0,31,0.76133,5.39598,314
61.95,170,0.76098,5.4452,709
103.85,171,0.78787,5.42619,1126
25.0,30,0.71366,5.46761,314
24.5,30,0.64286,5.48639,314
24.8,30,0.85655,5.51057,311
25.0,31,0.54948,5.48259,314
80.95,183,0.74982,5.4296,899
24.65,30,1.24509,5.40999,313
24.8,31,0.52819,5.36227,312
24.7,30,0.88535,5.39853,311
24.9,30,0.82022,5.46347,313
134.55,172,1.0233,5.4569,1435
61.35,105,0.73064,5.43658,694
74.4,173,0.82699,5.47073,831
24.4,31,0.49323,5.57244,313
24.8,30,0.63973,5.54499,312
24.3,32,1.1419,5.47758,302
23.5,33,0.42353,5.42048,304
24.9,35,0.89102,5.45504,309
103.0,186,0.80625,5.46781,1128
25.0,30,0.55652,5.44474,314
24.9,30,0.74193,5.47776,312
64.05,146,0.79714,5.51044,722
24.95,30,0.404,5.6312,311
24.5,30,0.90949,5.66394,314
102.3,270,0.79874,5.54491,1126
24.8,34,0.66645,5.60048,312
24.5,30,1.13408,5.57927,314
25.0,30,0.96341,5.48245,314
24.8,30,0.89762,5.45072,312
81.8,152,0.87118,5.51065,898
23.3,36,0.74565,5.50452,298
24.5,29,0.63584,5.51275,313
25.0,30,1.02583,5.56744,314
75.9,145,0.71003,5.55011,841
24.3,34,0.96899,5.58344,312
25.0,30,0.66713,5.61355,314
25.0,30,1.13304,5.64318,314
24.7,29,0.78694,5.59455,310
104.7,162,0.91634,5.55679,1130
24.5,30,0.87346,5.6562,314
25.0,30,0.9512,5.61856,314
25.0,34,0.86926,5.59008,314
23.7,35,0.49706,5.60746,300
143.45,189,0.85886,5.60457,1527
24.55,32,1.11572,5.63353,312
25.0,30,1.25721,5.59192,314
24.9,30,1.10486,5.49452,313
24.8,30,0.85556,5.46525,312
62.95,121,0.89328,5.56285,709
24.65,29,0.755,5.65056,312
64.15,144,0.98391,5.58881,722
23.45,36,0.72513,5.57187,302
24.9,30,0.73485,5.57665,313
25.0,34,0.79969,5.58876,314
72.75,180,0.71135,5.5849,819
62.85,77,0.864,5.63505,704
24.8,31,1.32067,5.59986,312
62.2,95,0.80999,5.53811,698
82.15,147,0.85358,5.54495,898
24.95,29,0.74656,5.62601,315
24.5,30,0.44708,5.66247,314
25.3,30,0.63248,5.69012,316
61.4,84,0.93731,5.57385,688
60.7,95,0.69387,5.5776,684
63.25,85,0.6856,5.63662,705
60.85,76,0.90785,5.61734,684
105.35,143,0.86864,5.59838,1130
184.3,297,0.86619,5.62188,1955
23.65,31,1.11527,5.64435,313
24.9,30,0.5564,5.66599,313
24.9,28,0.99209,5.6324,312
24.4,35,1.27059,5.55312,308
143.3,183,0.89791,5.60406,1522
24.2,30,1.11839,5.60608,311
24.9,29,0.64016,5.61728,312
62.0,81,0.76317,5.61478,694
24.9,30,1.49275,5.66246,313
24.3,35,1.25514,5.58203,307
23.0,40,0.72388,5.53156,295
25.1,31,0.87286,5.57236,315
60.1,152,0.78016,5.53252,683
24.2,37,0.7472,5.52732,306
58.5,126,0.86982,5.5386,672
25.1,33,0.68031,5.54044,315
24.5,35,0.81657,5.53978,308
61.65,117,0.85227,5.54644,694
22.75,41,0.90451,5.52246,295
23.0,40,0.82322,5.48305,295
23.3,42,0.51253,5.54878,298
23.1,39,0.95376,5.58043,295
24.7,34,0.92341,5.57539,310
24.9,33,0.74861,5.56377,312
23.1,41,0.89729,5.55099,295
62.2,104,0.82338,5.5323,698
103.85,217,0.82383,5.55462,1136
62.05,131,0.73336,5.60121,706
60.7,125,0.57847,5.65482,687
22.8,41,0.41833,5.68153,293
58.7,192,0.85853,5.58988,682
63.75,91,0.88506,5.56718,710
22.55,41,0.93062,5.49636,293
24.0,37,0.83468,5.46819,304
129.65,286,0.81454,5.56671,1408
23.45,41,0.91951,5.54698,297
22.5,40,0.53679,5.6009,295
22.3,44,0.99018,5.63865,288
24.2,38,0.54454,5.53189,300
60.85,105,0.8107,5.58415,689
63.15,86,0.87901,5.50698,709
23.6,35,0.69216,5.6336,299
24.9,30,0.90652,5.65273,313
103.4,249,0.85264,5.5436,1129
24.3,30,0.94513,5.52996,312
24.6,31,1.09443,5.54155,315
25.0,30,0.73516,5.51899,314
25.2,29,1.21144,5.53783,310
80.15,196,0.79117,5.57175,898
104.65,152,0.91297,5.61035,1130
60.15,100,0.72968,5.59137,682
24.95,31,1.12378,5.62684,316
25.5,31,1.00222,5.59329,314
104.85,255,0.91204,5.5932,1127
22.05,31,1.1606,5.41825,312
25.0,30,0.85344,5.44734,314
24.9,30,0.79082,5.55413,313
25.3,30,0.8658,5.65832,311
24.5,31,0.74039,5.68733,314
61.35,129,0.55402,5.6383,694
104.05,178,1.005,5.53372,1129
24.5,30,0.9359,5.46639,314
25.3,30,0.89237,5.49089,312
24.2,30,0.88235,5.54547,311
104.5,173,0.8078,5.52165,1130
23.9,36,0.91093,5.51467,309
23.6,35,0.47604,5.53106,299
103.45,220,0.81203,5.55967,1125
23.25,33,1.09423,5.60844,304
25.0,30,1.019,5.52985,314
134.8,173,0.79622,5.53265,1435
77.65,158,0.82251,5.56178,868
103.45,213,0.75942,5.62771,1130
24.3,29,0.96308,5.6105,311
24.8,30,0.99462,5.5566,312
63.3,100,0.80615,5.56692,711
167.95,286,0.91834,5.5736,1792
62.35,68,0.73725,5.60081,697
25.0,30,0.77932,5.67151,314
23.5,35,0.66752,5.60941,299
24.7,30,1.27477,5.59077,310
24.9,30,1.18683,5.53141,313
142.0,235,0.91295,5.55432,1524
25.2,29,0.8611,5.53684,315
81.5,166,0.9165,5.58841,898
103.7,165,0.71523,5.598,1130
61.05,121,0.91054,5.55304,690
24.45,29,0.78572,5.58763,310
25.2,31,0.75854,5.65616,316
25.3,30,0.52184,5.6807,312
24.7,29,0.96746,5.6357,315
61.1,155,0.98334,5.5329,694
24.3,35,1.04554,5.55587,313
25.0,30,1.31027,5.54777,314
104.1,194,0.83102,5.5183,1125
73.1,228,0.76668,5.55388,839
24.0,35,0.57989,5.54157,310
24.3,33,0.93012,5.56228,307
62.2,68,0.71578,5.51525,693
102.75,240,0.82348,5.55718,1127
63.85,94,0.79224,5.50218,712
24.5,30,0.75635,5.54308,314
24.8,31,0.56469,5.60651,312
104.65,151,0.74827,5.57317,1131
24.85,30,0.92073,5.55984,315
63.25,70,0.92578,5.49577,702
24.75,30,0.36049,5.53182,314
25.0,30,0.84783,5.63704,314
61.85,105,1.26233,5.51933,694
62.6,112,0.76985,5.56814,706
24.45,30,1.10242,5.60239,311
24.8,30,0.35191,5.54058,311
25.1,30,0.92074,5.55384,315
25.0,30,1.01092,5.56708,314
81.05,175,0.955,5.53086,898
24.65,30,1.22496,5.49738,313
25.0,29,0.77746,5.46796,313
24.8,31,1.02874,5.49333,312
25.0,30,0.64632,5.52326,314
24.8,34,1.15398,5.53791,312
74.5,113,0.81697,5.53507,820
104.25,183,0.82032,5.62418,1127
23.55,30,0.7281,5.58998,312
25.1,29,0.86771,5.59314,309
24.4,30,0.91388,5.60076,313
64.0,136,0.98291,5.55072,722
24.9,31,1.00183,5.58996,313
60.65,88,0.79318,5.61277,679
24.75,30,0.75244,5.61543,314
23.6,35,0.80225,5.57423,299
25.0,30,0.5467,5.58544,314
23.7,35,0.7253,5.64433,301
25.7,30,0.83156,5.64819,315
24.6,30,0.66626,5.63666,315
24.0,33,0.70175,5.6198,304
25.0,30,0.6083,5.60375,314
63.25,80,0.81245,5.58609,703
104.0,167,0.80737,5.6077,1129
60.7,72,1.1335,5.50941,679
24.75,30,0.99373,5.47128,314
62.7,83,0.88578,5.5298,701
25.0,30,0.9133,5.51436,314
24.9,30,0.42808,5.51638,313
25.0,30,0.85064,5.57729,314
25.0,30,0.66637,5.58496,314
25.3,29,0.63431,5.55392,311
23.7,35,0.49861,5.57129,307
65.15,94,0.68449,5.58477,723
24.75,30,0.71463,5.58642,314
133.6,190,0.80441,5.57898,1425
24.7,31,0.83076,5.50327,316
62.75,68,0.76783,5.49811,696
62.85,99,1.11033,5.50375,708
61.55,120,0.995,5.45252,694
23.65,35,0.53653,5.47798,304
25.0,30,0.6015,5.51322,314
25.2,29,1.04436,5.54498,315
25.0,30,0.912,5.53625,314
24.9,30,0.90361,5.49657,311
62.15,154,0.87762,5.49486,707
61.15,74,1.07994,5.45937,681
24.7,30,0.75617,5.41315,315
25.1,30,0.99537,5.46293,315
25.0,30,0.67546,5.47995,314
62.95,78,0.55473,5.51927,700
24.65,29,0.67917,5.60052,312
24.9,29,0.47648,5.54895,312
25.1,31,1.16449,5.54912,310
24.2,30,1.10316,5.50889,310
25.0,30,0.89943,5.44121,314
24.9,30,1.26111,5.39405,313
23.9,32,0.44411,5.39009,303
25.0,30,0.58357,5.49081,314
63.4,89,0.97317,5.53345,709
25.0,30,0.54378,5.44731,314
60.7,85,0.75064,5.52991,682
63.3,81,0.73044,5.59179,707
60.9,81,1.14287,5.51153,683
60.6,115,1.02292,5.52211,686
24.9,30,1.02294,5.4923,313
24.9,30,0.91342,5.49794,312
23.5,36,1.2837,5.48261,299
24.9,30,0.93188,5.4465,312
143.8,190,0.78314,5.5356,1529
62.6,94,0.92365,5.54651,707
24.8,29,1.37211,5.5079,311
62.35,86,0.78986,5.47895,696
24.55,30,0.9058,5.6177,311
24.9,30,0.9865,5.59408,312
63.05,100,0.88673,5.48934,705
63.15,90,1.05151,5.55853,709
25.1,35,0.88755,5.47258,315
103.45,197,0.83541,5.51602,1127
61.8,105,0.71722,5.57356,697
24.15,34,0.61036,5.58697,308
60.9,133,0.81184,5.56555,693
25.0,30,0.84277,5.61159,314
24.9,30,0.90702,5.58122,313
73.5,190,0.81259,5.54782,825
63.4,75,1.00696,5.55373,712
25.0,30,0.66343,5.53993,314
104.8,140,0.92395,5.57733,1126
63.4,75,1.01575,5.53658,711
24.8,28,1.00377,5.59537,311
61.1,74,0.93322,5.59616,683
25.0,30,1.02325,5.53987,314
24.4,35,0.80464,5.54494,308
64.2,128,0.85845,5.58928,722
25.0,30,0.7382,5.52972,314
63.85,87,0.78562,5.58657,711
104.8,161,0.89178,5.56437,1132
24.25,30,0.57713,5.56159,314
24.9,30,0.73169,5.6055,312
133.6,221,0.78288,5.63838,1433
62.45,94,0.76629,5.58622,703
24.75,33,1.02492,5.63111,314
25.1,30,0.75522,5.57189,315
64.05,150,0.87542,5.59927,722
24.95,30,0.86697,5.58914,315
24.9,31,1.40745,5.51563,313
24.7,30,1.00655,5.47767,311
103.8,233,0.85655,5.57308,1130
23.4,35,0.95645,5.61086,308
24.4,33,0.52173,5.65246,303
24.5,30,0.6642,5.66116,314
25.0,30,0.86636,5.63813,314
104.1,193,0.8705,5.57463,1130
62.85,78,0.67272,5.661,704
142.65,229,0.7048,5.69176,1527
24.9,30,0.83755,5.63402,313
23.2,36,1.1571,5.58824,302
23.8,37,1.27418,5.57808,303
24.9,30,0.88887,5.63608,313
24.8,30,1.05824,5.69274,312
134.05,195,0.86253,5.62598,1435
24.85,30,1.13765,5.63768,314
62.9,69,0.8687,5.59192,700
63.55,78,0.72838,5.63053,706
60.25,92,0.64407,5.68336,681
25.0,30,0.78852,5.69288,314
144.05,184,0.77769,5.66298,1527
24.25,30,0.69697,5.6608,314
60.9,71,0.79479,5.68421,681
25.0,30,0.87556,5.66906,314
24.4,35,1.11871,5.62242,308
60.9,123,0.82803,5.64038,691
61.25,60,0.79399,5.69676,679
24.65,29,0.78098,5.71841,312
24.8,29,0.85014,5.69628,311
24.9,30,0.76173,5.6371,313
24.9,30,1.50022,5.58841,313
63.7,152,0.84283,5.66026,723
62.15,82,0.78943,5.69296,693
103.75,157,0.91098,5.6331,1127
25.0,31,0.81685,5.60719,314
25.0,30,0.97118,5.64534,314
24.8,30,0.94395,5.62986,312
62.65,120,0.94395,5.554,705
25.35,30,0.54211,5.68779,315
24.5,30,0.67556,5.69473,314
25.1,31,0.66895,5.67759,315
81.2,184,0.63871,5.68513,899
24.3,30,0.66716,5.64032,312
24.8,34,1.21815,5.66577,312
24.8,30,0.74418,5.6482,311
82.55,154,0.79842,5.63842,900
23.85,31,0.87077,5.59373,315
24.8,31,0.67577,5.60539,312
24.9,31,0.6908,5.65801,313
25.2,29,0.59708,5.6839,315
25.0,30,1.13959,5.68598,314
62.9,92,0.72916,5.61727,705
62.15,114,0.72503,5.62191,699
24.95,31,0.62205,5.69836,316
25.0,30,0.82608,5.70124,314
25.0,31,0.97182,5.67249,314
25.0,30,0.78988,5.58519,314
23.9,35,1.11086,5.57582,298
24.3,30,0.7729,5.54123,311
25.0,30,0.84017,5.6002,314
25.0,30,0.76286,5.66172,314
80.65,199,0.76686,5.63753,900
63.8,148,0.71071,5.65265,722
23.45,36,0.33988,5.56903,302
105.2,131,1.0332,5.6125,1129
24.3,29,0.45305,5.51785,311
23.9,35,0.50353,5.65016,302
104.0,187,0.93049,5.60726,1128
24.5,30,0.91691,5.5408,314
102.9,228,0.93672,5.50347,1130
25.0,30,0.95397,5.53533,314
60.7,94,0.9863,5.53575,683
80.7,209,0.85316,5.51458,900
24.4,30,0.90466,5.53499,313
24.5,35,0.53903,5.56263,310
25.1,31,1.24384,5.55538,314
104.65,155,0.81846,5.53035,1131
62.35,114,0.91005,5.47196,706
23.5,35,0.6876,5.49233,299
25.0,30,1.06768,5.49015,314
102.6,250,0.79843,5.47209,1131
24.7,33,0.84058,5.42014,311
24.9,31,0.65853,5.46581,313
24.9,31,0.68361,5.5078,313
61.45,69,0.97008,5.43864,683
24.85,31,1.03754,5.36677,315
23.5,39,0.96387,5.39729,299
25.0,30,0.8937,5.44211,314
102.75,236,0.80766,5.47434,1128
62.3,82,0.7155,5.49194,697
134.1,205,0.86331,5.45055,1434
24.45,31,0.71117,5.52389,316
23.3,35,1.08424,5.54455,297
24.1,31,0.67077,5.51409,305
60.1,109,0.93761,5.47406,680
24.9,30,0.97947,5.39968,312
25.0,30,0.74013,5.46787,314
24.8,30,1.25578,5.54435,312
132.35,207,0.78199,5.503,1418
24.75,30,1.08012,5.54913,314
77.95,123,0.89973,5.45665,853
23.55,34,1.14977,5.47734,307
24.8,30,0.97139,5.50802,311
24.9,30,0.96385,5.47523,313
64.15,143,0.74766,5.49831,722
25.15,30,0.90722,5.48676,313
24.7,31,0.84573,5.53942,316
25.1,30,0.52635,5.6015,314
24.8,29,0.7244,5.6293,311
24.9,33,0.67643,5.61252,313
25.0,30,1.06552,5.53884,314
104.9,157,0.91204,5.46839,1131
63.0,86,0.80796,5.50945,710
104.1,162,0.85058,5.5183,1129
24.8,30,0.8362,5.53406,312
25.0,30,0.74136,5.49577,314
25.0,30,0.90297,5.48506,314
60.9,145,0.76698,5.50779,694
24.9,30,0.7005,5.48695,313
23.9,33,0.77385,5.4974,303
24.8,31,0.75827,5.52434,312
61.95,99,0.66904,5.55433,694
74.1,230,0.70593,5.58631,844
24.15,32,0.91849,5.58542,308
24.7,30,0.53802,5.53413,310
60.25,137,0.77026,5.59203,685
73.2,147,0.98446,5.51272,819
104.65,137,0.79683,5.5387,1127
62.8,92,0.87637,5.54175,709
62.9,113,0.70752,5.59779,709
25.0,30,0.55145,5.59342,314
24.9,30,1.26098,5.57201,313
24.1,36,0.86398,5.53202,306
103.55,208,0.73844,5.61613,1130
63.35,72,0.56977,5.60407,708
25.0,30,1.33365,5.64668,314
101.65,328,0.80845,5.55712,1136
24.35,30,1.07,5.67213,310
104.2,177,0.74054,5.59972,1128
101.5,284,0.8284,5.53618,1127
133.95,178,0.83446,5.50167,1435
24.05,33,0.99935,5.56919,307
134.55,163,0.96925,5.51276,1433
24.55,34,0.87368,5.47564,312
25.1,30,0.59868,5.51709,314
60.9,80,0.67169,5.57482,682
24.9,30,0.91104,5.5587,313
25.0,30,0.63219,5.51538,314
24.8,30,0.79602,5.50824,312
63.05,70,0.71206,5.52532,700
61.95,95,0.68696,5.53347,699
105.95,174,0.80112,5.54942,1149
62.35,117,0.8428,5.58669,702
62.25,123,0.86117,5.52893,707
24.95,31,1.09666,5.60108,316
24.8,28,0.74678,5.55111,311
24.9,29,0.52824,5.53536,312
24.6,30,0.61744,5.5719,310
25.5,29,0.9399,5.60326,313
24.3,29,0.55081,5.59915,311
23.8,34,0.47138,5.62672,302
24.9,30,0.96477,5.64495,313
25.0,34,0.80427,5.54917,314
103.4,189,0.75506,5.56066,1127
62.7,86,0.79342,5.55452,702
25.0,30,0.54402,5.56029,314
80.55,204,0.79145,5.63244,899
133.45,152,0.80436,5.62359,1418
104.1,149,0.86412,5.6228,1131
61.25,77,0.84043,5.62258,683
24.85,30,0.95398,5.60621,315
134.2,194,0.84931,5.61733,1433
23.2,35,0.84643,5.71699,301
24.1,35,0.63877,5.66302,300
63.3,91,0.79397,5.62317,709
24.2,35,0.73776,5.56706,312
24.9,30,1.04928,5.5736,312
61.1,183,0.79121,5.63417,705
24.9,31,0.96623,5.64244,313
59.75,133,0.93203,5.59434,679
60.65,96,0.86005,5.63871,686
74.2,133,0.6971,5.6525,821
60.7,68,0.74351,5.63457,683
25.5,30,1.34424,5.62517,314
62.2,68,0.54857,5.63594,698
25.0,30,1.01441,5.72201,314
25.1,30,0.48816,5.68537,315
143.05,211,0.80796,5.61283,1528
23.45,36,0.86939,5.66451,301
24.8,30,0.68043,5.66923,312
24.4,35,0.74194,5.65806,309
24.2,35,0.88032,5.64572,307
24.0,42,0.76251,5.66347,306
25.1,31,0.52759,5.66222,315
102.6,261,0.8515,5.65617,1129
23.1,35,1.09766,5.62936,299
134.7,167,0.88442,5.62685,1433
24.6,29,0.96218,5.63918,314
25.2,30,0.93884,5.65665,315
60.0,136,0.63707,5.67197,685
23.7,36,0.62331,5.69473,302
60.6,81,0.59049,5.71209,680
63.7,150,1.03289,5.63997,723
104.65,184,0.96106,5.69802,1131
24.15,30,0.76736,5.68201,313
25.0,30,0.69624,5.71917,314
25.2,29,1.04801,5.74244,315
24.2,35,0.56053,5.71761,307
24.7,30,0.7772,5.73275,311
24.8,30,0.78199,5.73622,312
24.8,30,0.63939,5.7365,311
24.4,33,0.77881,5.73384,308
61.45,139,0.91144,5.69682,697
24.45,31,0.7499,5.63763,311
25.5,30,0.7635,5.70418,314
24.8,33,0.28441,5.76134,312
24.1,35,0.81852,5.80036,311
25.1,29,0.8573,5.75432,314
23.7,33,0.79879,5.69688,300
23.7,35,0.82232,5.67869,301
62.4,94,0.94788,5.66124,700
24.3,36,0.71894,5.69941,308
25.0,31,0.99251,5.6845,313
24.6,30,0.85982,5.684,310
25.0,29,0.86054,5.69974,313
